IDENTIFIER,CONCEPT_CODE,DEFINITION,PARENT_IDENTIFIER,VALUE,PUBLIC_ID,SORTORDER
getNextPvId(),8480/3,,null,8480/3 Mucinous adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8482/3,,null,"8482/3 Mucinous adenocarcinoma, endocervical type",Clinical_Diagnosis_PID,0
getNextPvId(),8470/2,,null,"8470/2 Mucinous cystadenocarcinoma, non-invasive",Clinical_Diagnosis_PID,0
getNextPvId(),8470/3,,null,"8470/3 Mucinous cystadenocarcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8472/1,,null,8472/1 Mucinous cystic tumor of borderline malignancy (C56.9),Clinical_Diagnosis_PID,0
getNextPvId(),8481/3,,null,8481/3 Mucin-producing adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8430/3,,null,8430/3 Mucoepidermoid carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8746/3,,null,8746/3 Mucosal lentiginous melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),8950/3,,null,8950/3 Mullerian mixed tumor,Clinical_Diagnosis_PID,0
getNextPvId(),8091/3,,null,8091/3 Multifocal superficial basal cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9732/3,,null,9732/3 Multiple myeloma,Clinical_Diagnosis_PID,0
getNextPvId(),9700/3,,null,9700/3 Mycosis fungoides,Clinical_Diagnosis_PID,0
getNextPvId(),9986/3,,null,9986/3 Myelodysplastic syndr. with 5q deletion syndrome,Clinical_Diagnosis_PID,0
getNextPvId(),9989/3,,null,"9989/3 Myelodysplastic syndrome, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9975/3,,null,"9975/3 Myelodysplastic/Myeloproliferative neoplasm, unclassifiable",Clinical_Diagnosis_PID,0
getNextPvId(),9967/3,,null,9967/3 Myeloid and lymphoid neoplasm with FGFR1 abnormalities,Clinical_Diagnosis_PID,0
getNextPvId(),9966/3,,null,9966/3 Myeloid and lymphoid neoplasms with PDGFRB re arrangement,Clinical_Diagnosis_PID,0
getNextPvId(),9965/3,,null,9965/3 Myeloid and lymphoid neoplasms with PDGFRB rearrangement,Clinical_Diagnosis_PID,0
getNextPvId(),9898/3,,null,9898/3 Myeloid leukemia associated with Down Syndrome,Clinical_Diagnosis_PID,0
getNextPvId(),9860/3,,null,"9860/3 Myeloid leukemia, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9930/3,,null,9930/3 Myeloid sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9961/3,,null,9961/3 Myelosclerosis with myeloid metaplasia,Clinical_Diagnosis_PID,0
getNextPvId(),8895/3,,null,8895/3 Myosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9231/3,,null,9231/3 Myxoid chondrosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8896/3,,null,8896/3 Myxoid leiomyosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8852/3,,null,8852/3 Myxoid liposarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9394/1,,null,9394/1 Myxopapillary ependymoma,Clinical_Diagnosis_PID,0
getNextPvId(),8840/3,,null,8840/3 Myxosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8000/0,,null,"8000/0 Neoplasm, benign",Clinical_Diagnosis_PID,0
getNextPvId(),8000/3,,null,"8000/3 Neoplasm, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8000/1,,null,"8000/1 Neoplasm, uncertain whether benign or malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8960/3,,null,"8960/3 Nephroblastoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9560/3,,null,"9560/3 Neurilemmoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9560/0,,null,"9560/0 Neurilemoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9560/1,,null,9560/1 Neurinomatosis,Clinical_Diagnosis_PID,0
getNextPvId(),9500/3,,null,"9500/3 Neuroblastoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8246/3,,null,8246/3 Neuroendocrine carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9503/3,,null,"9503/3 Neuroepithelioma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9540/0,,null,"9540/0 Neurofibroma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9540/1,,null,"9540/1 Neurofibromatosis, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9570/0,,null,"9570/0 Neuroma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9562/0,,null,9562/0 Neurothekeoma,Clinical_Diagnosis_PID,0
getNextPvId(),9719/3,,null,"9719/3 NK/T-cell lymphoma, nasal and nasal-type",Clinical_Diagnosis_PID,0
getNextPvId(),8402/3,,null,"8402/3 Nodular hidradenoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8721/3,,null,8721/3 Nodular melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),8350/3,,null,8350/3 Nonencapsulated sclerosing carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8504/2,,null,8504/2 Noninfiltrating intracystic carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8503/2,,null,8503/2 Noninfiltrating intraductal papillary adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8046/3,,null,8046/3 Non-small cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),Z9989,,null,Not Specified,Clinical_Diagnosis_PID,0
getNextPvId(),8042/3,,null,8042/3 Oat cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9342/3,,null,9342/3 Odontogenic carcinosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9270/3,,null,"9270/3 Odontogenic tumor, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9521/3,,null,9521/3 Olfactory neurcytoma,Clinical_Diagnosis_PID,0
getNextPvId(),9522/3,,null,9522/3 Olfactory neuroblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),9523/3,,null,9523/3 Olfactory neuroepithelioma,Clinical_Diagnosis_PID,0
getNextPvId(),9520/3,,null,9520/3 Olfactory neurogenic tumor,Clinical_Diagnosis_PID,0
getNextPvId(),9460/3,,null,9460/3 Oligodendroblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),9451/3,,null,"9451/3 Oligodendroglioma, anaplastic",Clinical_Diagnosis_PID,0
getNextPvId(),9450/3,,null,"9450/3 Oligodendroglioma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9184/3,,null,9184/3 Osteosarcoma in Paget disease,Clinical_Diagnosis_PID,0
getNextPvId(),9180/3,,null,"9180/3 Osteosarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8590/3,,null,"8590/3 Ovarian stromal tumor, mal.",Clinical_Diagnosis_PID,0
getNextPvId(),8290/3,,null,8290/3 Oxyphilic adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8290/0,,null,8290/0 Oxyphilic adenoma,Clinical_Diagnosis_PID,0
getNextPvId(),8541/3,,null,8541/3 Paget dis. & infil. duct carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8543/3,,null,8543/3 Paget disease and intraductal ca.,Clinical_Diagnosis_PID,0
getNextPvId(),8542/3,,null,"8542/3 Paget disease, extramammary",Clinical_Diagnosis_PID,0
getNextPvId(),8540/3,,null,"8540/3 Paget disease, mammary",Clinical_Diagnosis_PID,0
getNextPvId(),8971/3,,null,8971/3 Pancreatoblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),8260/3,,null,"8260/3 Papillary adenocarcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8260/0,,null,"8260/0 Papillary adenoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8050/2,,null,8050/2 Papillary carcinoma in situ,Clinical_Diagnosis_PID,0
getNextPvId(),8344/3,,null,"8344/3 Papillary carcinoma, columnar cell",Clinical_Diagnosis_PID,0
getNextPvId(),8343/3,,null,"8343/3 Papillary carcinoma, encapsulated",Clinical_Diagnosis_PID,0
getNextPvId(),8340/3,,null,"8340/3 Papillary carcinoma, follicular variant",Clinical_Diagnosis_PID,0
getNextPvId(),8050/3,,null,"8050/3 Papillary carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8342/3,,null,"8342/3 Papillary carcinoma, oxyphilic cell",Clinical_Diagnosis_PID,0
getNextPvId(),9352/1,,null,9352/1 Papillary craniopharyngioma,Clinical_Diagnosis_PID,0
getNextPvId(),8450/3,,null,"8450/3 Papillary cystadenocarcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8451/1,,null,"8451/1 Papillary cystadenoma, borderline malignancy (C56.9)",Clinical_Diagnosis_PID,0
getNextPvId(),9393/3,,null,9393/3 Papillary ependymoma,Clinical_Diagnosis_PID,0
getNextPvId(),9538/3,,null,9538/3 Papillary meningioma,Clinical_Diagnosis_PID,0
getNextPvId(),8341/3,,null,8341/3 Papillary microcarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8471/3,,null,8471/3 Papillary mucinous cystadenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8473/1,,null,"8473/1 Papillary mucinous cystadenoma, borderline malignancy (C56.9)",Clinical_Diagnosis_PID,0
getNextPvId(),8460/3,,null,8460/3 Papillary serous cystadenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8052/3,,null,8052/3 Papillary squamous cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8052/2,,null,"8052/2 Papillary squamous cell carcinoma, non-invasive",Clinical_Diagnosis_PID,0
getNextPvId(),8130/3,,null,8130/3 Papillary trans. cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8130/2,,null,"8130/2 Papillary trans. cell carcinoma, non-invasive",Clinical_Diagnosis_PID,0
getNextPvId(),8680/3,,null,"8680/3 Paraganglioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8680/1,,null,"8680/1 Paraganglioma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8214/3,,null,8214/3 Parietal cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9192/3,,null,9192/3 Parosteal osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9571/3,,null,"9571/3 Perineurioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9571/0,,null,"9571/0 Perineurioma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8812/3,,null,8812/3 Periosteal fibrosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9193/3,,null,9193/3 Periosteal osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9364/3,,null,9364/3 Peripheral neuroectodermal tumor,Clinical_Diagnosis_PID,0
getNextPvId(),8700/3,,null,8700/3 Pheochromocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),9020/3,,null,"9020/3 Phyllodes tumor, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8833/3,,null,8833/3 Pigmented dermatofibrosarcoma protuberans,Clinical_Diagnosis_PID,0
getNextPvId(),9421/1,,null,9421/1 Pilocytic astrocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),9421/3,,null,9421/3 Pilocytic astrocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),8110/3,,null,8110/3 Pilomatrix carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9360/1,,null,"9360/1 Pinealoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9362/3,,null,9362/3 Pineoblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),9361/1,,null,9361/1 Pineocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),8272/0,,null,"8272/0 Pituitary adenoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8272/3,,null,"8272/3 Pituitary carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9733/3,,null,9733/3 Plasma cell leukemia,Clinical_Diagnosis_PID,0
getNextPvId(),9735/3,,null,9735/3 Plasmablastic lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9734/3,,null,"9734/3 Plasmacytoma, extramedullary",Clinical_Diagnosis_PID,0
getNextPvId(),9731/3,,null,"9731/3 Plasmacytoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8022/3,,null,8022/3 Pleomorphic carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8854/3,,null,8854/3 Pleomorphic liposarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8901/3,,null,"8901/3 Pleomorphic rhabdomyosarcoma, adult type",Clinical_Diagnosis_PID,0
getNextPvId(),9424/3,,null,9424/3 Pleomorphic xanthoastrocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),8973/3,,null,8973/3 Pleuropulmonary blastoma,Clinical_Diagnosis_PID,0
getNextPvId(),9550/0,,null,9550/0 Plexiform neurofibroma,Clinical_Diagnosis_PID,0
getNextPvId(),9423/3,,null,9423/3 Polar spongioblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),9950/3,,null,9950/3 Polycythemia vera,Clinical_Diagnosis_PID,0
getNextPvId(),9072/3,,null,9072/3 Polyembryoma,Clinical_Diagnosis_PID,0
getNextPvId(),8034/3,,null,8034/3 Polygonal cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9971/3,,null,9971/3 Polymorphic PTLD,Clinical_Diagnosis_PID,0
getNextPvId(),8525/3,,null,8525/3 Polymorphous low grade adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8741/2,,null,"8741/2 Precancerous melanosis, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9836/3,,null,9836/3 Precursor B-cell lymphoblastic leukemia,Clinical_Diagnosis_PID,0
getNextPvId(),9728/3,,null,9728/3 Precursor B-cell lymphoblastic lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9835/3,,null,"9835/3 Precursor cell lymphoblastic leukemia, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9727/3,,null,"9727/3 Precursor cell lymphoblastic lymphoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9729/3,,null,9729/3 Precursor T-cell lymphoblastic lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9718/3,,null,9718/3 Primary cutan. CD30+ T-cell lymphoprolif. disorder,Clinical_Diagnosis_PID,0
getNextPvId(),9597/3,,null,9597/3 Primary Cutaneous follicle centre lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9726/3,,null,9726/3 Primary Cutaneous gamma-delta T-cell lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9678/3,,null,9678/3 Primary effusion lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9473/3,,null,9473/3 Primitive neuroectodermal tumor,Clinical_Diagnosis_PID,0
getNextPvId(),8271/0,,null,8271/0 Prolactinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9833/3,,null,"9833/3 Prolymphocytic leukemia, B-cell type",Clinical_Diagnosis_PID,0
getNextPvId(),9832/3,,null,"9832/3 Prolymphocytic leukemia, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9834/3,,null,"9834/3 Prolymphocytic leukemia, T-cell type",Clinical_Diagnosis_PID,0
getNextPvId(),9410/3,,null,9410/3 Protoplasmic astrocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),9533/0,,null,9533/0 Psammomatous meningioma,Clinical_Diagnosis_PID,0
getNextPvId(),8033/3,,null,8033/3 Pseudosarcomatous carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8972/3,,null,8972/3 Pulmonary blastoma,Clinical_Diagnosis_PID,0
getNextPvId(),8080/2,,null,8080/2 Queyrat erythroplasia,Clinical_Diagnosis_PID,0
getNextPvId(),9984/3,,null,9984/3 Refract. anemia with excess blasts in transformation,Clinical_Diagnosis_PID,0
getNextPvId(),9980/3,,null,9980/3 Refractory anemia,Clinical_Diagnosis_PID,0
getNextPvId(),9983/3,,null,9983/3 Refractory anemia with excess blasts,Clinical_Diagnosis_PID,0
getNextPvId(),9982/3,,null,9982/3 Refractory anemia with sideroblasts,Clinical_Diagnosis_PID,0
getNextPvId(),9985/3,,null,9985/3 Refractory cytopenia with multilineage dysplasia,Clinical_Diagnosis_PID,0
getNextPvId(),9991/3,,null,9991/3 Refractory neutropenia,Clinical_Diagnosis_PID,0
getNextPvId(),9992/3,,null,9992/3 Refractory thrombocytopenia,Clinical_Diagnosis_PID,0
getNextPvId(),8312/3,,null,8312/3 Renal cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8317/3,,null,"8317/3 Renal cell carcinoma, chromophobe type",Clinical_Diagnosis_PID,0
getNextPvId(),8318/3,,null,"8318/3 Renal cell carcinoma, sarcomatoid",Clinical_Diagnosis_PID,0
getNextPvId(),9511/3,,null,"9511/3 Retinoblastoma, differentiated",Clinical_Diagnosis_PID,0
getNextPvId(),9513/3,,null,"9513/3 Retinoblastoma, diffuse",Clinical_Diagnosis_PID,0
getNextPvId(),9510/3,,null,"9510/3 Retinoblastoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9512/3,,null,"9512/3 Retinoblastoma, undifferentiated",Clinical_Diagnosis_PID,0
getNextPvId(),8900/0,,null,"8900/0 Rhabdomyoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8921/3,,null,8921/3 Rhabdomyosarcoma with ganglionic differentiation,Clinical_Diagnosis_PID,0
getNextPvId(),8900/3,,null,"8900/3 Rhabdomyosarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8853/3,,null,8853/3 Round cell liposarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8800/3,,null,"8800/3 Sarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8121/3,,null,8121/3 Schneiderian carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8141/3,,null,8141/3 Scirrhous adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8407/3,,null,8407/3 Sclerosing sweat duct carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8410/3,,null,8410/3 Sebaceous adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8502/3,,null,8502/3 Secretory carcinoma of breast,Clinical_Diagnosis_PID,0
getNextPvId(),9062/3,,null,"9062/3 Seminoma, anaplastic",Clinical_Diagnosis_PID,0
getNextPvId(),9061/3,,null,"9061/3 Seminoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9014/3,,null,9014/3 Serous adenocarcinofibroma,Clinical_Diagnosis_PID,0
getNextPvId(),8441/3,,null,"8441/3 Serous cystadenocarcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8442/1,,null,"8442/1 Serous cystadenoma, borderline malignancy (C56.9)",Clinical_Diagnosis_PID,0
getNextPvId(),8462/1,,null,8462/1 Serous papillary cystic tumor of borderline malignancy (C56.9),Clinical_Diagnosis_PID,0
getNextPvId(),8461/3,,null,8461/3 Serous surface papillary carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8640/3,,null,8640/3 Sertoli cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8631/3,,null,"8631/3 Sertoli-Leydig cell tumor, poorly differentiated",Clinical_Diagnosis_PID,0
getNextPvId(),8634/3,,null,"8634/3 Sertoli-Leydig cl tum., p.d. w heterologous elements",Clinical_Diagnosis_PID,0
getNextPvId(),9701/3,,null,9701/3 Sezary syndrome,Clinical_Diagnosis_PID,0
getNextPvId(),8490/3,,null,8490/3 Signet ring cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8390/3,,null,8390/3 Skin appendage carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8043/3,,null,"8043/3 Small cell carcinoma, fusiform cell",Clinical_Diagnosis_PID,0
getNextPvId(),8044/3,,null,"8044/3 Small cell carcinoma, intermediate cell",Clinical_Diagnosis_PID,0
getNextPvId(),8041/3,,null,"8041/3 Small cell carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9185/3,,null,9185/3 Small cell osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8803/3,,null,8803/3 Small cell sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8897/1,,null,"8897/1 Smooth muscle tumor, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8800/0,,null,"8800/0 Soft tissue tumor, benign",Clinical_Diagnosis_PID,0
getNextPvId(),8230/3,,null,"8230/3 Solid carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8452/3,,null,8452/3 Solid pseudopapillary carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8815/0,,null,8815/0 Solitary fibrous tumor,Clinical_Diagnosis_PID,0
getNextPvId(),8815/3,,null,"8815/3 Solitary fibrous tumor, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8156/3,,null,"8156/3 Somatostatinoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9063/3,,null,9063/3 Spermatocytic seminoma,Clinical_Diagnosis_PID,0
getNextPvId(),8032/3,,null,8032/3 Spindle cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8772/3,,null,"8772/3 Spindle cell melanoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8773/3,,null,"8773/3 Spindle cell melanoma, type A",Clinical_Diagnosis_PID,0
getNextPvId(),8774/3,,null,"8774/3 Spindle cell melanoma, type B",Clinical_Diagnosis_PID,0
getNextPvId(),8912/3,,null,8912/3 Spindle cell rhabdomyosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8801/3,,null,8801/3 Spindle cell sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8588/3,,null,8588/3 Spindle epithelial tumor with thymus-like element,Clinical_Diagnosis_PID,0
getNextPvId(),9689/3,,null,9689/3 Splenic marginal zone B-cell lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9504/3,,null,9504/3 Spongioneuroblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),8076/2,,null,8076/2 Sq. cell carc. in situ with question. stromal invas.,Clinical_Diagnosis_PID,0
getNextPvId(),8071/3,,null,"8071/3 Sq. cell carcinoma, keratinizing, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8071/2,,null,"8071/2 Sq. cell carcinoma, keratinizing, NOS, in situ",Clinical_Diagnosis_PID,0
getNextPvId(),8072/3,,null,"8072/3 Sq. cell carcinoma, lg. cell, non-ker.",Clinical_Diagnosis_PID,0
getNextPvId(),8072/2,,null,"8072/2 Sq. cell carcinoma, lg. cell, non-ker., in situ",Clinical_Diagnosis_PID,0
getNextPvId(),8076/3,,null,"8076/3 Sq. cell carcinoma, micro-invasive",Clinical_Diagnosis_PID,0
getNextPvId(),8073/3,,null,"8073/3 Sq. cell carcinoma, sm. cell, non-ker.",Clinical_Diagnosis_PID,0
getNextPvId(),8074/3,,null,"8074/3 Sq. cell carcinoma, spindle cell",Clinical_Diagnosis_PID,0
getNextPvId(),8070/2,,null,"8070/2 Squamous cell carcinoma in situ, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8078/3,,null,8078/3 Squamous cell carcinoma with horn formation,Clinical_Diagnosis_PID,0
getNextPvId(),8075/3,,null,"8075/3 Squamous cell carcinoma, adenoid",Clinical_Diagnosis_PID,0
getNextPvId(),8084/3,,null,"8084/3 Squamous cell carcinoma, clear cell type",Clinical_Diagnosis_PID,0
getNextPvId(),8070/3,,null,"8070/3 Squamous cell carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8077/2,,null,"8077/2 Squamous intraepithelial neoplasia, grade III",Clinical_Diagnosis_PID,0
getNextPvId(),8670/3,,null,"8670/3 Steroid cell tumor, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8935/3,,null,"8935/3 Stromal sarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9090/3,,null,"9090/3 Struma ovarii, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9708/3,,null,9708/3 Subcutaneous panniculitis-like T-cell lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9383/1,,null,9383/1 Subependymoma,Clinical_Diagnosis_PID,0
getNextPvId(),9384/1,,null,9384/1 Supependymal giant cell astrocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),8143/3,,null,8143/3 Superficial spreading adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8743/3,,null,8743/3 Superficial spreading melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),8743/2,,null,"8743/2 Superficial spreading melanoma, in situ",Clinical_Diagnosis_PID,0
getNextPvId(),8400/3,,null,8400/3 Sweat gland adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9043/3,,null,"9043/3 Synovial sarcoma, biphasic",Clinical_Diagnosis_PID,0
getNextPvId(),9042/3,,null,"9042/3 Synovial sarcoma, epithelioid cell",Clinical_Diagnosis_PID,0
getNextPvId(),9040/3,,null,"9040/3 Synovial sarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9041/3,,null,"9041/3 Synovial sarcoma, spindle cell",Clinical_Diagnosis_PID,0
getNextPvId(),9724/3,,null,9724/3 SystemicEBV pos. T-cell lymphoproliferative disease of childhood,Clinical_Diagnosis_PID,0
getNextPvId(),9837/3,,null,9837/3 T lymphoblastic leukemia/lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9688/3,,null,9688/3 T-cell histiocyte rich large B-cell lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9831/3,,null,9831/3 T-cell large granular lymphocytic leukemia,Clinical_Diagnosis_PID,0
getNextPvId(),9183/3,,null,9183/3 Telangiectatic osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9081/3,,null,9081/3 Teratocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9502/3,,null,9502/3 Teratoid medulloepithelioma,Clinical_Diagnosis_PID,0
getNextPvId(),9084/3,,null,9084/3 Teratoma with malig. transformation,Clinical_Diagnosis_PID,0
getNextPvId(),9080/0,,null,"9080/0 Teratoma, benign",Clinical_Diagnosis_PID,0
getNextPvId(),9080/3,,null,"9080/3 Teratoma, malignant, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9080/1,,null,"9080/1 Teratoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8600/3,,null,"8600/3 Thecoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9920/3,,null,"9920/3 Therapy-related acute myeloid leukemia, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9987/3,,null,"9987/3 Therapy-related myelodysplastic syndrome, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8586/3,,null,"8586/3 Thymic carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8580/3,,null,"8580/3 Thymoma, malignant, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8581/3,,null,"8581/3 Thymoma, type A, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8582/3,,null,"8582/3 Thymoma, type AB, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8583/3,,null,"8583/3 Thymoma, type B1, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8584/3,,null,"8584/3 Thymoma, type B2, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8585/3,,null,"8585/3 Thymoma, type B3, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8190/3,,null,8190/3 Trabecular adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8122/3,,null,"8122/3 Trans. cell carcinoma, spindle cell",Clinical_Diagnosis_PID,0
getNextPvId(),8120/2,,null,8120/2 Transitional cell carcinoma in situ,Clinical_Diagnosis_PID,0
